Date,Price,Open,High,Low,Vol.,Change %
"Jul 07, 2020",383.99,384.76,386.29,380.61,158K,0.53%
"Jul 08, 2020",382.61,382.11,384.39,381.33,282K,-0.36%
"Jul 09, 2020",378.66,378.94,382.24,376.53,266K,-1.04%
"Jul 10, 2020",380.17,380.66,383.24,379.29,265K,0.4%
"Jul 13, 2020",387.11,387.64,389.0,386.09,232K,1.81%
"Jul 14, 2020",389.5,389.82,392.13,388.91,377K,0.62%
"Jul 15, 2020",391.18,391.83,394.2,387.54,326K,0.43%
"Jul 16, 2020",380.47,379.76,381.09,379.1,269K,-2.78%
"Jul 17, 2020",385.6,384.93,388.32,383.05,374K,1.34%
"Jul 20, 2020",383.61,383.05,384.47,382.45,167K,-0.52%
"Jul 21, 2020",386.68,385.97,387.72,384.91,451K,0.8%
"Jul 22, 2020",391.89,391.29,393.91,389.72,222K,1.34%
"Jul 23, 2020",393.15,393.64,397.0,389.23,197K,0.32%
"Jul 24, 2020",382.47,383.08,386.13,380.74,294K,-2.75%
"Jul 27, 2020",390.33,390.07,393.89,387.9,171K,2.03%
"Jul 28, 2020",400.52,401.25,401.05,397.71,170K,2.58%
"Jul 29, 2020",405.31,405.18,408.83,404.86,85K,1.19%
"Jul 30, 2020",401.41,400.88,404.61,399.92,343K,-0.97%
"Jul 31, 2020",408.58,408.88,410.83,406.48,460K,1.77%
"Aug 03, 2020",407.18,407.05,408.78,406.29,358K,-0.34%
"Aug 04, 2020",407.0,406.22,410.17,403.76,305K,-0.04%
"Aug 05, 2020",414.09,414.86,414.9,412.26,370K,1.73%
"Aug 06, 2020",418.07,418.23,420.93,417.13,484K,0.96%
"Aug 07, 2020",404.72,404.91,407.57,401.12,201K,-3.24%
"Aug 10, 2020",406.1,406.89,408.53,402.91,243K,0.34%
"Aug 11, 2020",413.11,413.66,416.78,409.28,178K,1.71%
"Aug 12, 2020",405.5,405.27,407.11,405.06,57K,-1.86%
"Aug 13, 2020",411.29,410.54,413.47,409.33,206K,1.42%
"Aug 14, 2020",401.99,401.54,405.13,399.74,82K,-2.29%
"Aug 17, 2020",400.98,400.74,403.97,398.19,436K,-0.25%
"Aug 18, 2020",404.23,404.98,406.69,401.83,372K,0.81%
"Aug 19, 2020",403.01,403.63,404.4,401.79,186K,-0.3%
"Aug 20, 2020",409.91,409.13,411.41,409.19,197K,1.7%
"Aug 21, 2020",402.07,402.86,405.16,398.43,306K,-1.93%
"Aug 24, 2020",406.89,406.5,407.32,403.92,409K,1.19%
"Aug 25, 2020",407.4,407.85,410.2,404.02,373K,0.12%
"Aug 26, 2020",402.76,402.15,404.07,400.32,62K,-1.14%
"Aug 27, 2020",405.45,404.99,408.31,403.33,403K,0.66%
"Aug 28, 2020",405.25,405.26,406.34,403.83,446K,-0.05%
"Aug 31, 2020",413.94,414.28,415.76,413.06,90K,2.12%
"Sep 01, 2020",417.54,417.29,420.79,415.41,396K,0.87%
"Sep 02, 2020",420.17,420.8,423.45,417.82,163K,0.63%
"Sep 03, 2020",416.44,417.17,417.64,414.44,128K,-0.89%
"Sep 04, 2020",417.51,416.88,419.34,416.67,294K,0.26%
"Sep 07, 2020",414.36,414.73,416.65,412.64,298K,-0.76%
"Sep 08, 2020",414.21,413.6,416.81,413.0,261K,-0.04%
"Sep 09, 2020",421.71,421.44,424.95,420.22,455K,1.79%
"Sep 10, 2020",420.23,420.77,420.74,419.52,158K,-0.35%
"Sep 11, 2020",412.02,411.75,412.86,410.93,321K,-1.97%
"Sep 14, 2020",415.09,415.76,416.09,412.21,234K,0.74%
"Sep 15, 2020",419.89,419.74,421.03,418.92,443K,1.15%
"Sep 16, 2020",429.55,429.23,430.1,427.07,109K,2.27%
"Sep 17, 2020",435.0,435.85,439.04,433.97,87K,1.26%
"Sep 18, 2020",433.57,433.46,434.63,432.76,496K,-0.33%
"Sep 21, 2020",435.37,435.79,436.09,433.7,309K,0.42%
"Sep 22, 2020",437.97,438.14,440.27,436.42,460K,0.6%
"Sep 23, 2020",440.86,440.33,445.03,437.01,233K,0.66%
"Sep 24, 2020",426.06,426.06,430.19,423.04,321K,-3.41%
"Sep 25, 2020",422.87,422.15,425.86,420.76,362K,-0.75%
"Sep 28, 2020",425.91,426.27,427.02,421.67,493K,0.72%
"Sep 29, 2020",432.74,432.77,433.18,431.71,100K,1.59%
"Sep 30, 2020",429.13,428.48,430.85,426.26,106K,-0.84%
"Oct 01, 2020",426.85,427.31,427.76,425.36,285K,-0.53%
"Oct 02, 2020",425.64,426.16,428.96,424.33,75K,-0.28%
"Oct 05, 2020",425.05,425.45,429.18,422.9,377K,-0.14%
"Oct 06, 2020",430.38,430.09,431.14,429.14,495K,1.25%
"Oct 07, 2020",426.17,426.55,428.12,424.52,415K,-0.98%
"Oct 08, 2020",431.58,431.71,435.51,428.66,169K,1.26%
"Oct 09, 2020",440.45,440.53,443.78,439.28,409K,2.04%
"Oct 12, 2020",438.25,438.51,442.12,436.38,332K,-0.5%
"Oct 13, 2020",435.84,436.07,439.9,432.11,103K,-0.55%
"Oct 14, 2020",437.02,437.54,439.08,435.69,304K,0.27%
"Oct 15, 2020",433.66,434.51,436.81,431.97,453K,-0.77%
"Oct 16, 2020",433.35,433.74,436.55,430.12,180K,-0.07%
"Oct 19, 2020",424.73,424.64,427.57,423.71,346K,-2.01%
"Oct 20, 2020",430.07,430.0,431.76,427.22,68K,1.25%
"Oct 21, 2020",440.42,439.59,444.16,438.21,425K,2.38%
"Oct 22, 2020",436.51,435.91,439.96,433.49,142K,-0.89%
"Oct 23, 2020",426.77,426.31,428.91,425.29,323K,-2.25%
"Oct 26, 2020",432.53,433.38,434.6,430.47,285K,1.34%
"Oct 27, 2020",430.22,430.67,430.69,427.74,296K,-0.54%
"Oct 28, 2020",426.43,425.81,430.09,422.24,164K,-0.88%
"Oct 29, 2020",425.91,425.91,427.43,423.98,301K,-0.12%
"Oct 30, 2020",418.9,418.42,421.1,417.06,321K,-1.66%
"Nov 02, 2020",421.95,421.61,423.93,418.42,241K,0.72%
"Nov 03, 2020",414.75,414.93,417.7,411.85,334K,-1.72%
"Nov 04, 2020",408.14,408.3,409.98,407.28,136K,-1.61%
"Nov 05, 2020",401.55,402.15,402.6,399.52,280K,-1.63%
"Nov 06, 2020",402.67,402.13,406.23,400.22,372K,0.28%
"Nov 09, 2020",392.77,392.77,393.82,392.16,215K,-2.49%
"Nov 10, 2020",404.63,404.79,405.14,403.54,235K,2.97%
"Nov 11, 2020",402.71,403.4,403.82,399.04,123K,-0.48%
"Nov 12, 2020",391.15,391.17,393.14,390.26,327K,-2.91%
"Nov 13, 2020",385.58,385.33,387.43,382.24,105K,-1.44%
"Nov 16, 2020",389.02,388.69,392.19,385.74,275K,0.89%
"Nov 17, 2020",396.63,396.18,397.72,392.93,144K,1.94%
"Nov 18, 2020",397.73,398.47,400.91,395.48,137K,0.28%
"Nov 19, 2020",398.41,398.57,399.15,396.74,93K,0.17%
"Nov 20, 2020",390.16,389.85,392.21,388.91,210K,-2.09%
"Nov 23, 2020",398.58,398.97,402.08,394.69,440K,2.13%
"Nov 24, 2020",401.89,401.55,403.79,398.52,322K,0.83%
"Nov 25, 2020",403.91,403.91,407.81,402.12,400K,0.5%
"Nov 26, 2020",404.2,403.44,406.9,402.07,101K,0.07%
"Nov 27, 2020",407.42,407.99,410.61,403.54,190K,0.79%
"Nov 30, 2020",403.09,403.82,405.34,402.45,224K,-1.07%
"Dec 01, 2020",408.63,409.22,410.62,407.33,437K,1.37%
"Dec 02, 2020",413.46,412.91,414.18,410.66,348K,1.17%
"Dec 03, 2020",413.09,413.63,413.95,410.96,270K,-0.09%
"Dec 04, 2020",411.73,411.48,414.26,409.0,185K,-0.33%
"Dec 07, 2020",399.67,400.37,402.28,397.31,391K,-2.97%
"Dec 08, 2020",390.29,389.98,394.14,388.48,449K,-2.38%
"Dec 09, 2020",393.48,392.84,396.91,390.96,291K,0.81%
"Dec 10, 2020",398.7,399.26,402.13,396.94,69K,1.32%
"Dec 11, 2020",404.92,404.3,406.37,402.56,172K,1.55%
"Dec 14, 2020",397.55,397.62,399.42,395.93,385K,-1.84%
"Dec 15, 2020",410.73,410.52,411.52,407.59,224K,3.26%
"Dec 16, 2020",416.73,417.16,419.33,413.2,331K,1.45%
"Dec 17, 2020",413.6,414.02,414.28,409.52,286K,-0.75%
"Dec 18, 2020",414.76,415.22,416.84,412.86,458K,0.28%
"Dec 21, 2020",405.22,404.51,407.69,404.75,188K,-2.33%
"Dec 22, 2020",401.94,402.51,403.16,399.44,250K,-0.81%
"Dec 23, 2020",405.18,405.13,408.41,401.9,79K,0.8%
"Dec 24, 2020",405.74,405.28,408.61,401.73,412K,0.14%
"Dec 25, 2020",415.97,415.64,416.94,413.73,196K,2.49%
"Dec 28, 2020",407.65,408.3,411.66,407.21,374K,-2.02%
"Dec 29, 2020",407.18,406.38,409.58,406.72,51K,-0.11%
"Dec 30, 2020",400.95,401.44,401.45,397.31,440K,-1.54%
"Dec 31, 2020",409.87,410.56,411.57,408.78,487K,2.2%
"Jan 01, 2021",411.6,411.19,415.64,408.13,261K,0.42%
"Jan 04, 2021",411.86,412.39,415.61,410.74,267K,0.06%
"Jan 05, 2021",411.29,410.74,412.26,410.34,327K,-0.14%
"Jan 06, 2021",406.48,405.69,410.01,402.44,488K,-1.18%
"Jan 07, 2021",413.56,413.73,416.28,410.31,301K,1.73%
"Jan 08, 2021",414.76,415.0,415.25,410.82,83K,0.29%
"Jan 11, 2021",416.39,415.81,419.64,414.1,304K,0.39%
"Jan 12, 2021",420.01,420.03,421.99,415.91,238K,0.87%
"Jan 13, 2021",415.18,414.99,417.07,413.37,392K,-1.16%
"Jan 14, 2021",427.15,426.43,429.05,425.03,186K,2.84%
"Jan 15, 2021",436.86,436.88,439.64,433.98,466K,2.25%
"Jan 18, 2021",436.86,437.01,440.11,434.31,410K,-0.0%
"Jan 19, 2021",435.24,434.75,438.21,434.77,196K,-0.37%
"Jan 20, 2021",439.37,439.8,440.77,435.64,208K,0.95%
"Jan 21, 2021",446.54,445.78,449.83,445.02,283K,1.62%
"Jan 22, 2021",457.85,457.94,458.87,455.93,94K,2.5%
"Jan 25, 2021",462.23,461.87,466.74,460.37,360K,0.95%
"Jan 26, 2021",463.35,463.23,465.79,460.16,324K,0.24%
"Jan 27, 2021",464.47,465.2,465.32,460.73,193K,0.24%
"Jan 28, 2021",452.63,452.94,455.43,450.75,337K,-2.58%
"Jan 29, 2021",450.13,449.5,452.92,449.33,94K,-0.55%
"Feb 01, 2021",452.64,453.34,453.25,452.09,478K,0.56%
"Feb 02, 2021",438.78,438.55,439.26,436.29,80K,-3.11%
"Feb 03, 2021",440.1,439.83,444.49,437.39,197K,0.3%
"Feb 04, 2021",435.35,435.35,437.31,432.36,486K,-1.09%
"Feb 05, 2021",445.29,444.76,446.72,444.08,229K,2.26%
"Feb 08, 2021",443.74,444.47,446.37,440.32,448K,-0.35%
"Feb 09, 2021",442.33,442.27,442.8,439.94,117K,-0.32%
"Feb 10, 2021",441.7,441.51,442.19,438.65,80K,-0.14%
"Feb 11, 2021",441.89,441.31,442.78,440.95,98K,0.04%
"Feb 12, 2021",447.04,447.59,450.72,443.71,487K,1.16%
"Feb 15, 2021",445.12,445.92,446.56,443.42,89K,-0.43%
"Feb 16, 2021",445.49,446.14,447.95,443.39,343K,0.08%
"Feb 17, 2021",450.72,450.11,452.08,447.55,248K,1.17%
"Feb 18, 2021",451.0,451.45,453.66,447.52,437K,0.06%
"Feb 19, 2021",455.39,454.85,457.93,454.13,182K,0.97%
"Feb 22, 2021",452.78,451.94,454.87,450.33,63K,-0.57%
"Feb 23, 2021",455.24,455.21,457.47,453.19,386K,0.54%
"Feb 24, 2021",463.89,464.21,467.08,463.27,314K,1.88%
"Feb 25, 2021",468.05,467.35,472.07,465.05,245K,0.89%
"Feb 26, 2021",456.18,456.37,457.95,454.96,195K,-2.57%
"Mar 01, 2021",459.97,460.6,462.63,458.01,454K,0.83%
"Mar 02, 2021",452.82,452.3,456.76,450.72,104K,-1.57%
"Mar 03, 2021",447.22,447.09,448.35,442.97,113K,-1.24%
"Mar 04, 2021",450.54,450.54,454.96,449.73,56K,0.74%
"Mar 05, 2021",444.69,445.27,448.13,441.15,82K,-1.31%
"Mar 08, 2021",438.05,438.52,439.93,435.53,435K,-1.5%
"Mar 09, 2021",438.25,438.72,440.16,436.83,407K,0.05%
"Mar 10, 2021",434.72,435.03,435.95,432.41,96K,-0.81%
"Mar 11, 2021",425.12,425.32,426.57,420.89,400K,-2.23%
"Mar 12, 2021",428.66,428.67,431.35,428.03,338K,0.83%
"Mar 15, 2021",434.83,434.6,435.28,430.56,224K,1.43%
"Mar 16, 2021",440.59,440.61,441.12,436.54,87K,1.32%
"Mar 17, 2021",435.3,435.92,439.6,431.83,321K,-1.21%
"Mar 18, 2021",438.03,438.16,439.4,436.01,427K,0.63%
"Mar 19, 2021",435.23,436.07,438.91,434.68,239K,-0.64%
"Mar 22, 2021",427.79,427.18,430.57,427.06,240K,-1.72%
"Mar 23, 2021",423.55,423.45,425.67,421.79,422K,-1.0%
"Mar 24, 2021",407.36,406.87,410.45,406.0,144K,-3.9%
"Mar 25, 2021",401.57,401.36,402.16,400.13,127K,-1.43%
"Mar 26, 2021",393.61,394.07,396.68,392.11,363K,-2.0%
"Mar 29, 2021",394.93,395.44,398.37,393.86,345K,0.33%
"Mar 30, 2021",396.74,396.0,398.14,393.99,460K,0.46%
"Mar 31, 2021",387.66,388.36,389.1,384.55,200K,-2.32%
"Apr 01, 2021",392.37,392.96,393.13,389.68,140K,1.21%
"Apr 02, 2021",389.24,389.87,392.63,385.52,242K,-0.8%
"Apr 05, 2021",383.65,383.46,386.83,383.15,222K,-1.45%
"Apr 06, 2021",374.34,374.34,376.15,373.09,472K,-2.46%
"Apr 07, 2021",370.35,369.86,371.98,367.36,462K,-1.07%
"Apr 08, 2021",369.82,369.67,371.61,366.97,242K,-0.14%
"Apr 09, 2021",375.2,374.64,376.99,374.8,235K,1.44%
"Apr 12, 2021",374.83,375.38,376.66,373.67,250K,-0.1%
"Apr 13, 2021",373.37,373.49,374.23,371.07,378K,-0.39%
"Apr 14, 2021",376.6,376.06,377.03,373.54,297K,0.86%
"Apr 15, 2021",377.53,378.11,380.5,373.89,179K,0.25%
"Apr 16, 2021",369.85,369.23,371.36,368.38,395K,-2.06%
"Apr 19, 2021",367.78,368.4,369.77,366.68,456K,-0.56%
"Apr 20, 2021",365.01,364.43,366.38,361.71,372K,-0.76%
"Apr 21, 2021",364.43,364.74,366.04,360.79,137K,-0.16%
"Apr 22, 2021",362.19,362.4,362.8,359.73,406K,-0.62%
"Apr 23, 2021",358.3,358.71,359.86,356.87,495K,-1.08%
"Apr 26, 2021",365.91,366.0,367.8,365.29,358K,2.1%
"Apr 27, 2021",365.86,365.64,368.97,365.1,159K,-0.01%
"Apr 28, 2021",368.5,368.16,369.93,367.09,52K,0.72%
"Apr 29, 2021",368.07,368.73,368.74,367.09,223K,-0.11%
"Apr 30, 2021",372.49,372.4,375.4,369.95,261K,1.19%
"May 03, 2021",372.2,372.71,373.83,369.3,459K,-0.08%
"May 04, 2021",377.49,377.83,380.98,374.14,328K,1.41%
"May 05, 2021",362.8,363.03,366.3,359.77,176K,-3.97%
"May 06, 2021",363.49,364.17,366.71,363.01,361K,0.19%
"May 07, 2021",365.0,365.1,366.11,364.41,91K,0.42%
"May 10, 2021",366.75,367.09,367.95,363.23,146K,0.48%
"May 11, 2021",361.41,361.91,364.35,359.32,385K,-1.47%
"May 12, 2021",357.95,357.3,359.74,355.57,183K,-0.96%
"May 13, 2021",352.93,353.63,354.23,351.47,64K,-1.41%
"May 14, 2021",355.52,355.19,356.82,353.02,273K,0.73%
"May 17, 2021",360.23,360.53,362.47,357.54,346K,1.32%
"May 18, 2021",352.21,352.85,355.4,351.26,405K,-2.25%
"May 19, 2021",353.4,353.78,355.73,352.88,187K,0.34%
"May 20, 2021",349.33,348.95,351.63,346.47,241K,-1.16%
"May 21, 2021",358.16,357.96,360.92,355.33,300K,2.5%
"May 24, 2021",361.17,361.05,364.0,358.92,83K,0.84%
"May 25, 2021",359.58,359.7,362.88,358.27,138K,-0.44%
"May 26, 2021",359.08,359.22,359.96,356.03,216K,-0.14%
"May 27, 2021",365.84,366.26,369.45,363.72,170K,1.87%
"May 28, 2021",366.32,366.84,367.77,365.42,259K,0.13%
"May 31, 2021",357.44,356.85,358.7,354.61,342K,-2.45%
"Jun 01, 2021",365.29,364.96,367.33,361.8,292K,2.17%
"Jun 02, 2021",369.66,369.43,370.91,368.98,398K,1.19%
"Jun 03, 2021",367.07,366.36,368.21,366.0,331K,-0.7%
"Jun 04, 2021",370.36,370.23,373.95,368.98,181K,0.89%
"Jun 07, 2021",367.37,367.16,368.08,363.99,103K,-0.81%
"Jun 08, 2021",364.28,364.31,367.89,363.58,337K,-0.85%
"Jun 09, 2021",363.84,363.26,366.24,361.2,145K,-0.12%
"Jun 10, 2021",367.09,366.97,370.63,364.12,193K,0.89%
"Jun 11, 2021",369.7,369.85,373.06,367.63,407K,0.71%
"Jun 14, 2021",374.78,375.24,377.34,374.15,148K,1.36%
"Jun 15, 2021",377.47,377.87,379.85,377.07,292K,0.71%
"Jun 16, 2021",385.42,385.27,389.25,383.7,92K,2.08%
"Jun 17, 2021",395.04,394.86,397.26,394.48,237K,2.46%
"Jun 18, 2021",396.91,396.17,397.94,394.56,491K,0.47%
"Jun 21, 2021",395.24,394.58,399.17,391.39,479K,-0.42%
"Jun 22, 2021",394.45,395.03,395.99,391.48,475K,-0.2%
"Jun 23, 2021",384.15,384.62,384.83,381.35,317K,-2.65%
"Jun 24, 2021",384.45,383.72,387.32,383.32,182K,0.08%
"Jun 25, 2021",381.34,381.92,383.25,377.95,209K,-0.81%
"Jun 28, 2021",377.78,377.95,379.48,374.6,142K,-0.94%
"Jun 29, 2021",377.77,378.22,380.29,376.08,93K,-0.0%
"Jun 30, 2021",367.01,367.02,367.55,363.77,125K,-2.89%
"Jul 01, 2021",366.28,365.77,368.95,364.25,260K,-0.2%
"Jul 02, 2021",367.51,367.3,369.54,363.95,62K,0.34%
"Jul 05, 2021",359.87,359.8,361.82,358.44,472K,-2.1%
"Jul 06, 2021",366.95,367.32,370.28,366.28,302K,1.95%
"Jul 07, 2021",369.41,369.87,372.54,368.63,128K,0.67%
"Jul 08, 2021",376.34,376.7,378.51,372.82,237K,1.86%
"Jul 09, 2021",378.82,378.78,381.17,377.05,219K,0.66%
"Jul 12, 2021",380.93,381.18,384.08,377.48,425K,0.56%
"Jul 13, 2021",389.33,389.01,391.16,385.62,104K,2.18%
"Jul 14, 2021",396.76,397.54,399.56,394.97,243K,1.89%
"Jul 15, 2021",407.9,407.36,410.29,405.92,370K,2.77%
"Jul 16, 2021",407.4,407.76,409.63,403.67,217K,-0.12%
"Jul 19, 2021",403.09,402.53,407.07,400.36,210K,-1.06%
"Jul 20, 2021",396.81,396.46,397.27,393.97,203K,-1.57%
"Jul 21, 2021",391.61,392.0,393.46,388.9,392K,-1.32%
"Jul 22, 2021",395.55,395.91,399.25,392.78,103K,1.0%
"Jul 23, 2021",411.14,410.52,414.99,410.08,435K,3.87%
"Jul 26, 2021",420.13,420.43,423.37,417.26,81K,2.16%
"Jul 27, 2021",419.28,418.78,421.93,416.33,193K,-0.2%
"Jul 28, 2021",424.02,424.82,427.08,419.89,225K,1.12%
"Jul 29, 2021",420.95,421.13,422.33,419.74,227K,-0.72%
"Jul 30, 2021",418.28,417.45,420.53,416.58,134K,-0.64%
"Aug 02, 2021",412.47,411.99,414.87,409.61,321K,-1.4%
"Aug 03, 2021",407.12,406.68,407.76,404.71,254K,-1.3%
"Aug 04, 2021",410.51,410.09,414.12,409.33,305K,0.83%
"Aug 05, 2021",419.33,419.42,421.47,416.43,326K,2.13%
"Aug 06, 2021",425.69,425.19,429.56,423.25,136K,1.51%
"Aug 09, 2021",434.69,434.54,436.65,430.42,464K,2.09%
"Aug 10, 2021",439.7,439.13,441.76,438.94,423K,1.15%
"Aug 11, 2021",439.71,440.01,441.12,436.78,422K,0.0%
"Aug 12, 2021",436.71,436.83,439.68,433.51,289K,-0.69%
"Aug 13, 2021",440.47,440.7,443.08,438.48,419K,0.86%
"Aug 16, 2021",430.45,431.25,434.41,428.18,332K,-2.3%
"Aug 17, 2021",427.03,426.86,429.11,424.3,252K,-0.8%
"Aug 18, 2021",422.56,422.08,425.45,421.84,388K,-1.05%
"Aug 19, 2021",430.2,431.06,433.37,427.3,319K,1.79%
"Aug 20, 2021",422.19,421.45,423.83,421.77,50K,-1.88%
"Aug 23, 2021",427.94,428.47,431.76,426.7,498K,1.35%
"Aug 24, 2021",430.48,429.9,432.39,429.68,243K,0.59%
"Aug 25, 2021",433.11,433.4,436.03,429.88,307K,0.61%
"Aug 26, 2021",430.5,430.46,433.32,426.47,232K,-0.6%
"Aug 27, 2021",421.98,422.56,424.01,419.36,95K,-2.0%
"Aug 30, 2021",425.16,425.56,426.29,422.11,425K,0.75%
"Aug 31, 2021",430.68,430.12,433.41,426.61,357K,1.29%
"Sep 01, 2021",433.91,434.2,435.81,429.85,422K,0.75%
"Sep 02, 2021",433.25,432.76,435.16,429.6,267K,-0.15%
"Sep 03, 2021",426.62,426.05,428.94,423.8,406K,-1.54%
"Sep 06, 2021",423.12,422.42,426.13,422.45,408K,-0.82%
"Sep 07, 2021",426.01,425.35,429.24,424.27,201K,0.68%
"Sep 08, 2021",421.54,421.88,423.58,418.83,51K,-1.06%
"Sep 09, 2021",416.11,416.92,416.97,414.94,436K,-1.3%
"Sep 10, 2021",407.97,408.25,411.28,405.97,133K,-1.98%
"Sep 13, 2021",411.24,411.58,414.13,408.67,440K,0.8%
"Sep 14, 2021",414.42,414.89,417.82,410.81,328K,0.77%
"Sep 15, 2021",421.38,422.04,423.0,420.68,335K,1.67%
"Sep 16, 2021",409.12,408.74,412.88,407.33,161K,-2.95%
"Sep 17, 2021",416.1,416.27,417.5,413.58,231K,1.69%
"Sep 20, 2021",422.85,422.37,424.37,420.29,190K,1.61%
"Sep 21, 2021",430.28,430.32,432.79,428.94,135K,1.74%
"Sep 22, 2021",431.22,430.71,435.52,427.6,376K,0.22%
"Sep 23, 2021",432.77,432.02,433.99,430.07,93K,0.36%
"Sep 24, 2021",434.31,433.59,438.02,430.21,280K,0.35%
"Sep 27, 2021",429.01,429.82,429.44,425.03,291K,-1.23%
"Sep 28, 2021",424.02,423.18,425.35,421.79,479K,-1.17%
"Sep 29, 2021",425.58,425.9,427.33,422.78,441K,0.37%
"Sep 30, 2021",424.31,424.96,427.21,422.81,271K,-0.3%
"Oct 01, 2021",428.8,428.61,429.66,428.32,429K,1.05%
"Oct 04, 2021",426.88,427.23,427.8,425.91,405K,-0.45%
"Oct 05, 2021",418.4,418.14,419.37,415.88,62K,-2.01%
"Oct 06, 2021",410.36,410.4,413.21,407.65,464K,-1.94%
"Oct 07, 2021",406.21,406.92,407.03,404.28,359K,-1.02%
"Oct 08, 2021",410.56,409.81,412.45,406.8,352K,1.07%
"Oct 11, 2021",407.79,407.41,408.78,407.34,371K,-0.68%
"Oct 12, 2021",409.71,409.06,411.52,409.23,151K,0.47%
"Oct 13, 2021",400.43,400.42,403.4,399.75,63K,-2.29%
"Oct 14, 2021",401.54,401.97,402.94,399.91,154K,0.28%
"Oct 15, 2021",401.95,402.72,404.59,399.75,407K,0.1%
"Oct 18, 2021",408.91,408.34,410.23,407.42,318K,1.72%
"Oct 19, 2021",410.0,409.25,413.13,407.06,212K,0.27%
"Oct 20, 2021",414.61,414.01,417.92,413.64,158K,1.12%
"Oct 21, 2021",426.27,427.07,427.89,422.52,409K,2.77%
"Oct 22, 2021",426.72,426.41,427.24,425.54,256K,0.11%
"Oct 25, 2021",436.2,435.79,437.14,435.24,325K,2.2%
"Oct 26, 2021",437.18,437.59,439.54,433.47,55K,0.22%
"Oct 27, 2021",434.14,433.48,436.06,431.66,243K,-0.7%
"Oct 28, 2021",433.69,433.43,435.47,432.84,56K,-0.1%
"Oct 29, 2021",430.84,430.23,433.52,430.25,404K,-0.66%
"Nov 01, 2021",428.23,429.04,429.28,427.07,162K,-0.61%
"Nov 02, 2021",425.01,424.65,427.19,424.36,125K,-0.75%
"Nov 03, 2021",423.43,423.03,424.62,422.76,466K,-0.37%
"Nov 04, 2021",427.87,428.1,432.08,427.37,58K,1.05%
"Nov 05, 2021",418.01,417.2,418.61,415.39,139K,-2.33%
"Nov 08, 2021",419.91,420.16,420.39,416.79,158K,0.45%
"Nov 09, 2021",420.82,420.75,423.38,419.01,420K,0.22%
"Nov 10, 2021",429.27,428.73,429.95,425.71,369K,1.99%
"Nov 11, 2021",427.3,427.27,430.84,425.16,485K,-0.46%
"Nov 12, 2021",434.34,435.2,437.97,432.26,362K,1.63%
"Nov 15, 2021",429.35,429.94,431.45,428.18,156K,-1.15%
"Nov 16, 2021",426.84,427.65,430.49,423.96,125K,-0.59%
"Nov 17, 2021",429.55,430.28,432.84,427.58,389K,0.63%
"Nov 18, 2021",433.44,434.0,434.4,432.63,455K,0.9%
"Nov 19, 2021",432.05,431.76,435.82,429.37,460K,-0.32%
"Nov 22, 2021",433.62,434.02,437.46,431.51,396K,0.36%
"Nov 23, 2021",432.84,432.65,434.53,431.58,407K,-0.18%
"Nov 24, 2021",437.88,437.75,441.37,434.48,348K,1.16%
"Nov 25, 2021",437.2,437.85,441.17,433.23,381K,-0.16%
"Nov 26, 2021",436.05,435.54,439.42,434.37,102K,-0.26%
"Nov 29, 2021",442.37,442.01,443.19,439.42,198K,1.44%
"Nov 30, 2021",443.89,444.66,444.72,440.98,256K,0.34%
"Dec 01, 2021",448.29,448.65,452.7,447.56,348K,0.99%
"Dec 02, 2021",464.48,463.67,467.21,461.54,237K,3.55%
"Dec 03, 2021",451.98,451.29,455.05,451.34,218K,-2.73%
"Dec 06, 2021",445.74,445.89,449.85,441.71,303K,-1.39%
"Dec 07, 2021",440.21,440.74,440.68,437.17,227K,-1.25%
"Dec 08, 2021",435.2,435.71,437.31,433.56,82K,-1.14%
"Dec 09, 2021",444.18,444.05,446.89,440.24,486K,2.04%
"Dec 10, 2021",428.11,427.7,428.55,425.32,466K,-3.68%
"Dec 13, 2021",431.23,431.72,434.08,430.22,67K,0.72%
"Dec 14, 2021",422.28,423.03,425.94,420.96,288K,-2.1%
"Dec 15, 2021",422.65,422.55,423.28,419.49,370K,0.09%
"Dec 16, 2021",424.4,423.78,427.89,421.51,324K,0.41%
"Dec 17, 2021",430.03,430.22,434.24,427.68,209K,1.32%
"Dec 20, 2021",428.65,427.91,432.63,427.18,411K,-0.32%
"Dec 21, 2021",427.82,428.02,430.32,424.13,326K,-0.19%
"Dec 22, 2021",415.93,415.39,419.57,413.75,157K,-2.82%
"Dec 23, 2021",429.64,429.66,433.05,425.62,325K,3.24%
"Dec 24, 2021",431.7,431.92,435.31,428.93,173K,0.48%
"Dec 27, 2021",434.58,434.49,436.57,430.98,318K,0.66%
"Dec 28, 2021",441.38,441.95,443.71,438.19,393K,1.55%
"Dec 29, 2021",441.18,440.96,442.57,438.08,186K,-0.04%
"Dec 30, 2021",444.03,443.42,444.68,442.67,177K,0.64%
"Dec 31, 2021",448.72,448.66,451.58,445.3,377K,1.05%
"Jan 03, 2022",439.23,440.04,440.89,437.46,278K,-2.14%
"Jan 04, 2022",441.1,441.77,443.54,438.81,112K,0.43%
"Jan 05, 2022",452.82,452.48,457.2,451.57,295K,2.62%
"Jan 06, 2022",463.27,462.8,464.0,459.98,348K,2.28%
"Jan 07, 2022",472.9,472.86,477.09,472.4,271K,2.06%
"Jan 10, 2022",484.03,484.33,484.89,480.48,330K,2.33%
