Date,Price,Open,High,Low,Vol.,Change %
"Jul 07, 2020",457.68,456.8,459.95,456.2,275K,-0.48%
"Jul 08, 2020",448.72,449.44,449.83,444.77,210K,-1.98%
"Jul 09, 2020",456.44,456.95,457.65,454.12,174K,1.7%
"Jul 10, 2020",456.18,456.69,457.46,453.86,339K,-0.06%
"Jul 13, 2020",463.37,463.29,465.45,459.11,361K,1.57%
"Jul 14, 2020",454.95,454.77,455.62,452.12,441K,-1.83%
"Jul 15, 2020",452.06,451.7,454.13,451.01,204K,-0.64%
"Jul 16, 2020",452.45,451.66,454.98,451.41,396K,0.09%
"Jul 17, 2020",453.06,452.57,455.49,448.94,302K,0.14%
"Jul 20, 2020",450.98,450.53,452.99,446.84,447K,-0.46%
"Jul 21, 2020",454.73,454.7,458.62,451.26,287K,0.83%
"Jul 22, 2020",449.3,449.75,450.34,448.35,282K,-1.2%
"Jul 23, 2020",448.89,448.85,451.39,444.93,310K,-0.09%
"Jul 24, 2020",449.9,449.11,450.6,448.32,387K,0.22%
"Jul 27, 2020",453.05,453.88,453.79,448.93,484K,0.7%
"Jul 28, 2020",457.3,458.11,460.12,455.29,83K,0.93%
"Jul 29, 2020",451.53,452.05,454.28,448.46,74K,-1.27%
"Jul 30, 2020",443.65,444.52,447.6,442.36,471K,-1.76%
"Jul 31, 2020",450.87,450.95,453.58,447.31,288K,1.61%
"Aug 03, 2020",453.03,453.87,457.4,451.11,326K,0.48%
"Aug 04, 2020",449.34,448.58,449.98,445.8,267K,-0.82%
"Aug 05, 2020",458.15,457.9,459.01,456.51,92K,1.94%
"Aug 06, 2020",459.15,458.65,459.79,458.17,395K,0.22%
"Aug 07, 2020",466.07,465.5,467.31,461.94,386K,1.5%
"Aug 10, 2020",466.82,466.15,469.56,465.79,190K,0.16%
"Aug 11, 2020",478.89,479.12,482.15,476.66,187K,2.55%
"Aug 12, 2020",489.47,490.03,490.16,485.14,427K,2.19%
"Aug 13, 2020",488.4,488.56,493.05,485.4,82K,-0.22%
"Aug 14, 2020",494.53,493.83,498.77,490.3,446K,1.25%
"Aug 17, 2020",498.77,499.39,500.6,496.93,165K,0.85%
"Aug 18, 2020",507.44,507.71,508.3,505.83,316K,1.72%
"Aug 19, 2020",502.0,501.77,503.27,497.45,471K,-1.08%
"Aug 20, 2020",506.55,506.9,507.64,503.79,355K,0.9%
"Aug 21, 2020",513.44,512.94,514.52,512.07,236K,1.35%
"Aug 24, 2020",503.12,502.8,505.97,502.32,360K,-2.03%
"Aug 25, 2020",496.42,497.25,498.01,493.75,204K,-1.34%
"Aug 26, 2020",484.81,484.4,486.85,484.11,174K,-2.37%
"Aug 27, 2020",483.63,483.57,488.42,481.12,498K,-0.24%
"Aug 28, 2020",488.2,488.96,491.7,485.05,387K,0.94%
"Aug 31, 2020",497.48,497.89,502.23,496.3,340K,1.88%
"Sep 01, 2020",498.32,497.45,499.46,495.55,209K,0.17%
"Sep 02, 2020",508.56,507.85,510.82,505.64,72K,2.03%
"Sep 03, 2020",500.61,499.62,503.61,497.81,63K,-1.58%
"Sep 04, 2020",490.87,491.13,491.7,489.71,299K,-1.96%
"Sep 07, 2020",490.94,490.84,491.45,489.71,392K,0.01%
"Sep 08, 2020",493.6,492.88,497.07,490.46,291K,0.54%
"Sep 09, 2020",493.8,494.71,497.15,490.35,428K,0.04%
"Sep 10, 2020",482.09,482.15,484.35,479.4,65K,-2.4%
"Sep 11, 2020",481.96,481.46,484.56,479.62,215K,-0.03%
"Sep 14, 2020",474.85,474.85,477.1,471.12,156K,-1.49%
"Sep 15, 2020",479.07,479.41,479.65,477.7,251K,0.88%
"Sep 16, 2020",481.56,480.75,483.5,478.86,82K,0.52%
"Sep 17, 2020",476.54,476.12,477.78,473.21,479K,-1.05%
"Sep 18, 2020",473.99,474.58,474.89,469.71,150K,-0.54%
"Sep 21, 2020",468.38,468.31,472.88,464.71,465K,-1.19%
"Sep 22, 2020",468.4,468.49,471.4,467.72,241K,0.0%
"Sep 23, 2020",474.18,474.06,477.77,470.74,493K,1.23%
"Sep 24, 2020",468.98,468.13,470.78,465.01,299K,-1.1%
"Sep 25, 2020",472.21,471.57,474.35,469.44,468K,0.68%
"Sep 28, 2020",469.59,469.48,471.06,466.19,52K,-0.56%
"Sep 29, 2020",465.51,464.97,466.38,461.0,386K,-0.87%
"Sep 30, 2020",465.29,464.45,466.5,461.99,456K,-0.05%
"Oct 01, 2020",459.91,460.54,463.67,457.56,112K,-1.16%
"Oct 02, 2020",457.23,458.11,460.48,454.93,93K,-0.58%
"Oct 05, 2020",451.06,451.59,453.74,448.0,241K,-1.36%
"Oct 06, 2020",462.2,462.85,464.63,459.43,470K,2.44%
"Oct 07, 2020",462.76,462.28,467.07,462.15,294K,0.12%
"Oct 08, 2020",459.26,460.11,460.02,456.23,287K,-0.76%
"Oct 09, 2020",460.81,460.25,462.43,457.27,113K,0.34%
"Oct 12, 2020",460.56,461.39,462.47,456.96,50K,-0.05%
"Oct 13, 2020",459.7,460.61,463.4,457.0,414K,-0.19%
"Oct 14, 2020",463.48,463.87,468.08,462.01,89K,0.82%
"Oct 15, 2020",468.08,468.98,469.56,464.27,335K,0.99%
"Oct 16, 2020",465.48,465.61,469.61,463.8,461K,-0.56%
"Oct 19, 2020",462.65,462.2,466.57,458.11,143K,-0.61%
"Oct 20, 2020",461.49,461.38,462.89,458.62,349K,-0.25%
"Oct 21, 2020",449.28,449.45,451.34,447.92,85K,-2.68%
"Oct 22, 2020",441.54,440.78,443.61,438.47,321K,-1.74%
"Oct 23, 2020",449.2,449.42,453.6,446.98,123K,1.72%
"Oct 26, 2020",458.52,459.4,459.72,454.78,381K,2.05%
"Oct 27, 2020",457.52,456.95,461.27,456.0,185K,-0.22%
"Oct 28, 2020",461.06,461.6,462.91,456.67,258K,0.77%
"Oct 29, 2020",463.16,463.91,466.67,462.08,319K,0.45%
"Oct 30, 2020",480.97,481.83,483.27,477.02,127K,3.77%
"Nov 02, 2020",487.87,488.77,490.9,486.83,383K,1.42%
"Nov 03, 2020",487.51,487.55,491.65,484.18,186K,-0.07%
"Nov 04, 2020",482.34,483.26,486.31,480.65,348K,-1.07%
"Nov 05, 2020",473.51,474.0,477.67,470.13,121K,-1.85%
"Nov 06, 2020",475.05,474.4,475.78,474.17,359K,0.32%
"Nov 09, 2020",471.13,471.09,474.54,466.96,107K,-0.83%
"Nov 10, 2020",463.53,463.93,464.58,459.64,241K,-1.63%
"Nov 11, 2020",460.31,459.85,462.5,457.75,161K,-0.7%
"Nov 12, 2020",454.74,455.0,457.44,450.53,386K,-1.22%
"Nov 13, 2020",464.41,464.72,466.56,460.59,167K,2.1%
"Nov 16, 2020",469.73,469.1,472.4,469.02,446K,1.14%
"Nov 17, 2020",470.06,470.18,474.75,469.49,451K,0.07%
"Nov 18, 2020",478.87,479.39,479.93,475.7,138K,1.86%
"Nov 19, 2020",479.69,479.69,483.09,478.88,326K,0.17%
"Nov 20, 2020",475.14,474.21,477.31,472.72,89K,-0.95%
"Nov 23, 2020",484.29,483.34,485.36,480.63,226K,1.91%
"Nov 24, 2020",487.83,487.55,489.01,486.03,370K,0.73%
"Nov 25, 2020",482.18,483.0,486.78,480.21,346K,-1.16%
"Nov 26, 2020",481.46,480.94,485.75,480.93,331K,-0.15%
"Nov 27, 2020",476.81,477.07,481.18,473.18,177K,-0.97%
"Nov 30, 2020",469.34,468.82,474.0,467.48,220K,-1.58%
"Dec 01, 2020",474.96,474.63,476.33,470.44,96K,1.19%
"Dec 02, 2020",486.36,487.04,488.4,482.0,373K,2.37%
"Dec 03, 2020",478.65,479.09,482.01,473.88,276K,-1.6%
"Dec 04, 2020",482.28,481.5,484.86,481.8,368K,0.76%
"Dec 07, 2020",478.91,478.78,481.19,477.58,162K,-0.7%
"Dec 08, 2020",476.5,475.61,478.51,475.11,195K,-0.5%
"Dec 09, 2020",473.51,473.47,476.51,470.94,200K,-0.63%
"Dec 10, 2020",469.0,469.3,471.9,465.57,61K,-0.96%
"Dec 11, 2020",469.65,468.93,470.8,465.59,203K,0.14%
"Dec 14, 2020",465.36,464.97,467.8,461.9,411K,-0.92%
"Dec 15, 2020",467.24,467.05,470.04,464.15,453K,0.4%
"Dec 16, 2020",467.34,468.12,470.2,465.84,283K,0.02%
"Dec 17, 2020",466.37,467.29,467.72,463.97,254K,-0.21%
"Dec 18, 2020",461.69,460.85,465.23,457.39,63K,-1.01%
"Dec 21, 2020",458.87,459.35,459.43,454.36,445K,-0.61%
"Dec 22, 2020",463.42,463.18,465.36,459.21,55K,0.99%
"Dec 23, 2020",466.59,466.39,470.33,463.65,475K,0.68%
"Dec 24, 2020",461.52,461.98,464.32,460.78,270K,-1.09%
"Dec 25, 2020",462.44,463.21,463.98,460.46,203K,0.2%
"Dec 28, 2020",467.0,467.84,470.39,465.7,465K,0.98%
"Dec 29, 2020",458.1,458.24,460.9,455.44,60K,-1.92%
"Dec 30, 2020",461.47,461.2,465.24,458.35,311K,0.73%
"Dec 31, 2020",458.18,458.71,461.67,454.04,297K,-0.72%
"Jan 01, 2021",461.7,461.24,464.69,460.72,148K,0.76%
"Jan 04, 2021",457.85,457.97,460.32,456.5,242K,-0.84%
"Jan 05, 2021",448.4,448.15,449.39,444.6,343K,-2.09%
"Jan 06, 2021",440.08,440.36,441.56,437.71,377K,-1.87%
"Jan 07, 2021",440.69,440.23,442.79,438.21,50K,0.14%
"Jan 08, 2021",442.42,441.87,445.25,440.48,471K,0.39%
"Jan 11, 2021",437.99,438.72,440.46,437.34,124K,-1.01%
"Jan 12, 2021",441.71,441.01,443.3,439.6,155K,0.85%
"Jan 13, 2021",433.34,433.35,433.8,431.11,168K,-1.91%
"Jan 14, 2021",433.34,432.86,435.71,429.21,67K,0.0%
"Jan 15, 2021",427.43,426.65,428.96,423.4,105K,-1.37%
"Jan 18, 2021",424.44,423.66,427.67,420.91,493K,-0.7%
"Jan 19, 2021",425.02,424.47,425.54,420.9,191K,0.14%
"Jan 20, 2021",421.0,421.61,423.63,419.6,101K,-0.95%
"Jan 21, 2021",419.39,419.03,423.37,417.93,98K,-0.38%
"Jan 22, 2021",424.83,425.59,425.92,421.1,373K,1.29%
"Jan 25, 2021",422.23,422.37,424.45,421.19,434K,-0.61%
"Jan 26, 2021",426.83,426.72,427.61,423.16,165K,1.08%
"Jan 27, 2021",421.42,421.56,424.22,418.35,59K,-1.28%
"Jan 28, 2021",424.45,424.48,426.98,421.15,150K,0.72%
"Jan 29, 2021",432.2,432.65,434.22,429.33,75K,1.81%
"Feb 01, 2021",419.91,419.54,422.3,416.67,96K,-2.89%
"Feb 02, 2021",416.24,416.0,420.02,413.91,244K,-0.88%
"Feb 03, 2021",419.47,420.13,420.63,416.81,153K,0.77%
"Feb 04, 2021",418.78,419.53,419.29,418.31,282K,-0.16%
"Feb 05, 2021",420.99,421.65,424.68,416.99,164K,0.53%
"Feb 08, 2021",418.28,418.15,420.87,414.64,473K,-0.64%
"Feb 09, 2021",419.05,419.52,422.83,415.06,457K,0.18%
"Feb 10, 2021",418.61,418.57,421.27,416.78,305K,-0.11%
"Feb 11, 2021",424.85,424.85,428.38,420.81,209K,1.48%
"Feb 12, 2021",426.49,425.99,428.57,425.44,221K,0.39%
"Feb 15, 2021",428.57,428.72,431.89,426.26,235K,0.49%
"Feb 16, 2021",426.8,426.26,430.73,424.55,377K,-0.41%
"Feb 17, 2021",424.65,424.36,427.26,422.55,253K,-0.51%
"Feb 18, 2021",422.79,423.39,423.9,419.21,435K,-0.44%
"Feb 19, 2021",425.13,424.63,426.58,421.64,474K,0.55%
"Feb 22, 2021",423.33,422.6,424.51,420.31,201K,-0.43%
"Feb 23, 2021",425.14,424.41,426.51,423.16,302K,0.43%
"Feb 24, 2021",436.21,436.98,437.85,432.67,92K,2.57%
"Feb 25, 2021",441.15,441.16,443.79,437.2,140K,1.13%
"Feb 26, 2021",439.78,439.62,442.54,439.22,236K,-0.31%
"Mar 01, 2021",446.52,447.08,448.68,442.14,142K,1.52%
"Mar 02, 2021",444.69,445.29,447.6,443.46,444K,-0.41%
"Mar 03, 2021",434.3,434.01,435.05,433.03,121K,-2.37%
"Mar 04, 2021",429.42,429.75,430.19,426.27,255K,-1.13%
"Mar 05, 2021",420.22,420.68,421.29,416.53,322K,-2.16%
"Mar 08, 2021",418.79,419.05,421.16,415.15,361K,-0.34%
"Mar 09, 2021",419.22,418.63,420.44,417.66,222K,0.1%
"Mar 10, 2021",428.08,428.72,429.6,426.27,441K,2.09%
"Mar 11, 2021",430.1,430.17,432.08,428.83,305K,0.47%
"Mar 12, 2021",429.32,428.94,432.88,428.65,247K,-0.18%
"Mar 15, 2021",433.96,433.83,434.45,432.32,80K,1.08%
"Mar 16, 2021",422.93,422.15,425.83,419.3,259K,-2.57%
"Mar 17, 2021",424.47,423.84,427.45,421.16,419K,0.36%
"Mar 18, 2021",428.76,429.21,432.27,427.72,326K,1.01%
"Mar 19, 2021",421.56,420.71,425.52,418.13,424K,-1.69%
"Mar 22, 2021",427.72,427.58,428.23,423.73,272K,1.45%
"Mar 23, 2021",429.81,429.85,430.83,428.23,103K,0.49%
"Mar 24, 2021",428.01,427.25,431.86,425.28,56K,-0.42%
"Mar 25, 2021",431.62,432.44,433.83,430.88,186K,0.84%
"Mar 26, 2021",443.9,443.41,446.6,442.06,364K,2.8%
"Mar 29, 2021",445.22,444.88,448.33,441.13,405K,0.3%
"Mar 30, 2021",446.91,446.56,450.09,446.25,183K,0.38%
"Mar 31, 2021",444.81,444.33,448.98,441.4,273K,-0.47%
"Apr 01, 2021",440.65,439.77,445.04,437.58,239K,-0.94%
"Apr 02, 2021",445.42,445.83,448.75,442.58,234K,1.08%
"Apr 05, 2021",441.22,442.04,442.8,437.01,154K,-0.95%
"Apr 06, 2021",441.95,441.46,445.89,439.51,111K,0.17%
"Apr 07, 2021",439.78,440.06,440.41,435.87,138K,-0.49%
"Apr 08, 2021",442.66,443.09,444.03,439.84,74K,0.65%
"Apr 09, 2021",444.8,445.42,448.83,441.75,139K,0.48%
"Apr 12, 2021",450.73,450.59,452.22,449.36,54K,1.33%
"Apr 13, 2021",448.34,447.98,449.68,447.1,332K,-0.53%
"Apr 14, 2021",447.25,446.93,448.25,443.39,192K,-0.24%
"Apr 15, 2021",442.38,442.75,446.24,439.41,487K,-1.09%
"Apr 16, 2021",440.38,440.94,442.8,437.45,137K,-0.45%
"Apr 19, 2021",442.73,442.17,445.86,438.91,205K,0.53%
"Apr 20, 2021",447.13,446.9,448.54,445.87,211K,0.99%
"Apr 21, 2021",442.56,443.27,446.02,440.95,53K,-1.03%
"Apr 22, 2021",447.56,448.11,451.07,443.85,427K,1.12%
"Apr 23, 2021",455.27,456.15,457.0,452.22,64K,1.71%
"Apr 26, 2021",457.9,458.36,460.05,453.75,473K,0.58%
"Apr 27, 2021",468.7,468.5,470.05,466.66,451K,2.33%
"Apr 28, 2021",464.74,464.91,469.29,460.6,290K,-0.85%
"Apr 29, 2021",458.22,458.51,461.34,457.7,294K,-1.41%
"Apr 30, 2021",448.9,448.14,453.12,447.56,344K,-2.05%
"May 03, 2021",457.4,457.48,459.1,454.43,224K,1.88%
"May 04, 2021",461.37,461.76,465.08,459.16,341K,0.87%
"May 05, 2021",461.43,460.82,465.07,460.6,70K,0.01%
"May 06, 2021",463.36,463.88,466.7,461.03,74K,0.42%
"May 07, 2021",457.51,457.66,461.94,453.65,255K,-1.27%
"May 10, 2021",471.51,472.36,473.65,468.4,297K,3.01%
"May 11, 2021",472.62,471.75,473.65,471.48,449K,0.24%
"May 12, 2021",473.62,473.17,476.95,471.63,97K,0.21%
"May 13, 2021",478.14,478.34,481.76,476.16,420K,0.95%
"May 14, 2021",481.3,480.9,484.27,480.24,144K,0.66%
"May 17, 2021",482.98,483.39,484.36,482.03,227K,0.35%
"May 18, 2021",478.8,479.3,481.45,477.98,192K,-0.87%
"May 19, 2021",481.9,481.14,483.74,477.49,230K,0.65%
"May 20, 2021",493.3,493.33,495.69,490.79,117K,2.34%
"May 21, 2021",501.73,501.75,505.15,500.06,276K,1.69%
"May 24, 2021",511.83,511.56,515.77,510.2,410K,1.99%
"May 25, 2021",509.1,509.99,510.68,506.79,248K,-0.53%
"May 26, 2021",503.5,504.16,505.84,499.22,270K,-1.11%
"May 27, 2021",503.14,503.54,504.86,501.72,431K,-0.07%
"May 28, 2021",503.88,504.31,505.28,502.11,367K,0.15%
"May 31, 2021",510.95,510.87,515.06,506.23,270K,1.39%
"Jun 01, 2021",501.08,501.92,505.68,498.16,165K,-1.95%
"Jun 02, 2021",510.77,511.16,512.98,506.46,448K,1.92%
"Jun 03, 2021",510.21,510.67,514.17,506.65,309K,-0.11%
"Jun 04, 2021",508.01,508.74,512.62,503.01,149K,-0.43%
"Jun 07, 2021",502.28,501.82,506.6,499.06,171K,-1.13%
"Jun 08, 2021",492.79,493.4,494.1,490.3,411K,-1.91%
"Jun 09, 2021",498.08,497.48,502.87,495.88,69K,1.07%
"Jun 10, 2021",498.92,498.61,501.11,496.91,496K,0.17%
"Jun 11, 2021",491.65,491.33,493.64,490.44,108K,-1.47%
"Jun 14, 2021",484.46,485.38,485.21,480.55,408K,-1.47%
"Jun 15, 2021",482.89,483.58,485.49,478.59,227K,-0.32%
"Jun 16, 2021",493.06,493.45,494.04,491.91,271K,2.08%
"Jun 17, 2021",491.92,492.36,493.51,487.69,446K,-0.23%
"Jun 18, 2021",483.51,483.63,485.37,482.92,235K,-1.72%
"Jun 21, 2021",482.47,483.34,486.47,481.31,291K,-0.21%
"Jun 22, 2021",481.28,481.27,485.56,478.64,72K,-0.25%
"Jun 23, 2021",466.33,466.11,468.06,465.78,51K,-3.16%
"Jun 24, 2021",466.4,465.77,470.47,462.14,160K,0.01%
"Jun 25, 2021",465.48,466.01,469.54,462.09,356K,-0.2%
"Jun 28, 2021",469.76,470.2,473.46,467.76,104K,0.92%
"Jun 29, 2021",480.68,480.46,481.8,477.39,101K,2.3%
"Jun 30, 2021",487.62,486.69,491.13,486.81,234K,1.43%
"Jul 01, 2021",486.43,487.09,491.06,481.86,341K,-0.24%
"Jul 02, 2021",480.4,479.46,483.83,477.97,370K,-1.25%
"Jul 05, 2021",495.86,496.27,497.84,493.54,130K,3.17%
"Jul 06, 2021",496.61,497.55,499.35,494.57,85K,0.15%
"Jul 07, 2021",497.1,496.97,500.48,493.27,473K,0.1%
"Jul 08, 2021",497.35,496.82,500.13,494.01,167K,0.05%
"Jul 09, 2021",498.93,499.34,499.97,497.73,434K,0.32%
"Jul 12, 2021",498.47,499.1,500.36,494.36,438K,-0.09%
"Jul 13, 2021",495.44,495.54,499.52,494.18,397K,-0.61%
"Jul 14, 2021",492.6,493.52,496.91,490.16,125K,-0.58%
"Jul 15, 2021",492.8,491.91,493.9,491.25,419K,0.04%
"Jul 16, 2021",489.99,490.0,494.68,488.23,396K,-0.57%
"Jul 19, 2021",486.2,486.63,488.13,482.25,318K,-0.78%
"Jul 20, 2021",487.21,487.92,490.6,484.83,201K,0.21%
"Jul 21, 2021",486.11,485.49,489.89,485.05,168K,-0.23%
"Jul 22, 2021",495.36,495.96,499.48,492.33,104K,1.88%
"Jul 23, 2021",480.24,480.34,484.8,479.61,279K,-3.1%
"Jul 26, 2021",486.96,486.75,488.81,484.07,313K,1.39%
"Jul 27, 2021",494.69,493.96,499.0,490.38,211K,1.58%
"Jul 28, 2021",482.92,483.62,483.97,479.78,263K,-2.41%
"Jul 29, 2021",481.32,480.66,484.86,480.63,213K,-0.33%
"Jul 30, 2021",479.56,479.2,483.25,476.15,338K,-0.37%
"Aug 02, 2021",471.91,471.51,475.26,470.88,455K,-1.61%
"Aug 03, 2021",467.9,468.59,469.43,466.93,123K,-0.85%
"Aug 04, 2021",462.07,462.39,466.17,458.91,221K,-1.25%
"Aug 05, 2021",472.27,472.83,473.46,467.9,113K,2.18%
"Aug 06, 2021",477.99,477.51,478.69,476.32,331K,1.2%
"Aug 09, 2021",485.72,485.97,489.35,482.23,377K,1.61%
"Aug 10, 2021",490.34,490.48,492.93,488.89,469K,0.95%
"Aug 11, 2021",484.13,484.77,488.31,481.22,175K,-1.27%
"Aug 12, 2021",481.48,482.26,483.62,478.76,477K,-0.55%
"Aug 13, 2021",484.7,483.75,485.92,483.25,78K,0.67%
"Aug 16, 2021",478.03,478.36,482.1,474.89,321K,-1.39%
"Aug 17, 2021",482.52,481.65,485.39,479.62,75K,0.94%
"Aug 18, 2021",481.51,481.61,482.82,478.33,452K,-0.21%
"Aug 19, 2021",479.74,479.33,483.33,476.53,288K,-0.37%
"Aug 20, 2021",484.23,483.86,486.95,481.68,351K,0.93%
"Aug 23, 2021",487.21,486.93,490.35,485.89,424K,0.61%
"Aug 24, 2021",485.5,485.73,487.99,482.22,117K,-0.35%
"Aug 25, 2021",492.69,492.36,496.86,490.09,67K,1.47%
"Aug 26, 2021",486.73,487.18,490.85,484.8,445K,-1.22%
"Aug 27, 2021",490.73,490.55,494.36,487.02,191K,0.82%
"Aug 30, 2021",494.63,493.78,495.6,490.92,108K,0.79%
"Aug 31, 2021",493.19,493.75,497.41,492.41,260K,-0.29%
"Sep 01, 2021",495.52,495.1,499.01,493.8,319K,0.47%
"Sep 02, 2021",488.53,488.4,492.08,486.18,63K,-1.42%
"Sep 03, 2021",494.37,494.74,496.48,492.31,173K,1.19%
"Sep 06, 2021",493.67,493.34,498.07,488.87,64K,-0.14%
"Sep 07, 2021",490.98,490.11,494.67,488.8,239K,-0.55%
"Sep 08, 2021",497.6,497.34,498.6,494.9,452K,1.34%
"Sep 09, 2021",493.8,494.68,496.11,491.29,492K,-0.77%
"Sep 10, 2021",485.92,486.19,490.28,482.63,336K,-1.61%
"Sep 13, 2021",477.3,477.63,477.98,472.88,122K,-1.79%
"Sep 14, 2021",481.17,481.43,485.82,477.2,457K,0.81%
"Sep 15, 2021",474.22,473.64,477.59,473.53,282K,-1.46%
"Sep 16, 2021",484.69,484.54,487.93,481.63,119K,2.19%
"Sep 17, 2021",473.11,473.59,474.74,470.37,464K,-2.42%
"Sep 20, 2021",483.23,482.46,484.8,478.63,390K,2.12%
"Sep 21, 2021",484.84,484.41,489.44,480.16,379K,0.33%
"Sep 22, 2021",484.67,484.23,486.45,482.95,369K,-0.04%
"Sep 23, 2021",481.89,481.76,485.74,479.41,140K,-0.57%
"Sep 24, 2021",484.6,485.53,486.8,481.97,144K,0.56%
"Sep 27, 2021",484.76,483.93,485.86,480.98,359K,0.03%
"Sep 28, 2021",491.62,491.66,492.16,490.0,148K,1.4%
"Sep 29, 2021",492.69,492.06,495.59,488.51,247K,0.22%
"Sep 30, 2021",493.97,494.9,498.8,489.88,401K,0.26%
"Oct 01, 2021",492.21,491.45,494.34,489.33,402K,-0.36%
"Oct 04, 2021",492.27,492.08,494.35,488.62,253K,0.01%
"Oct 05, 2021",494.49,494.96,496.51,490.65,406K,0.45%
"Oct 06, 2021",484.83,485.23,487.59,482.8,427K,-1.97%
"Oct 07, 2021",477.43,477.29,479.8,475.46,344K,-1.54%
"Oct 08, 2021",482.1,481.8,486.4,480.85,152K,0.97%
"Oct 11, 2021",483.47,483.27,486.16,480.46,173K,0.29%
"Oct 12, 2021",482.79,482.34,485.48,478.28,191K,-0.14%
"Oct 13, 2021",483.29,482.72,484.37,479.64,102K,0.1%
"Oct 14, 2021",485.69,485.66,490.48,485.12,172K,0.5%
"Oct 15, 2021",482.94,482.5,484.51,480.71,144K,-0.57%
"Oct 18, 2021",478.84,478.43,479.63,477.11,254K,-0.85%
"Oct 19, 2021",480.35,480.65,483.7,475.58,458K,0.32%
"Oct 20, 2021",475.12,476.01,478.14,472.59,97K,-1.09%
"Oct 21, 2021",477.84,478.04,480.1,473.22,374K,0.57%
"Oct 22, 2021",468.55,467.76,470.8,466.26,359K,-1.96%
"Oct 25, 2021",474.75,473.94,478.58,473.94,93K,1.31%
"Oct 26, 2021",477.83,478.7,479.15,477.22,465K,0.65%
"Oct 27, 2021",479.69,479.3,483.71,477.22,305K,0.39%
"Oct 28, 2021",485.76,484.97,489.09,482.91,213K,1.26%
"Oct 29, 2021",495.97,496.16,498.33,495.23,390K,2.08%
"Nov 01, 2021",502.44,502.69,505.02,500.47,165K,1.3%
"Nov 02, 2021",491.86,492.15,493.49,487.23,362K,-2.13%
"Nov 03, 2021",484.75,484.3,488.52,481.94,67K,-1.46%
"Nov 04, 2021",481.52,480.58,484.22,477.74,427K,-0.67%
"Nov 05, 2021",482.05,482.95,483.93,479.27,251K,0.11%
"Nov 08, 2021",485.44,484.96,488.53,482.58,336K,0.7%
"Nov 09, 2021",481.62,481.96,486.42,479.33,149K,-0.79%
"Nov 10, 2021",483.09,483.49,485.46,479.81,354K,0.3%
"Nov 11, 2021",479.11,479.32,483.56,475.03,397K,-0.83%
"Nov 12, 2021",475.99,475.63,477.94,473.39,262K,-0.65%
"Nov 15, 2021",468.4,467.97,469.1,467.21,327K,-1.61%
"Nov 16, 2021",463.61,463.79,464.92,461.74,255K,-1.03%
"Nov 17, 2021",456.51,457.18,458.69,453.34,452K,-1.54%
"Nov 18, 2021",451.56,452.37,452.9,450.84,274K,-1.09%
"Nov 19, 2021",457.67,456.95,458.13,456.85,428K,1.34%
"Nov 22, 2021",452.85,452.22,457.03,449.17,410K,-1.06%
"Nov 23, 2021",467.75,468.59,471.78,463.24,234K,3.24%
"Nov 24, 2021",470.91,471.35,474.53,469.34,153K,0.67%
"Nov 25, 2021",472.33,473.06,473.52,471.13,232K,0.3%
"Nov 26, 2021",467.87,467.31,468.84,467.26,421K,-0.95%
"Nov 29, 2021",472.19,472.36,472.95,471.25,152K,0.92%
"Nov 30, 2021",469.32,469.69,472.84,467.16,285K,-0.61%
"Dec 01, 2021",470.38,470.72,474.78,467.92,412K,0.23%
"Dec 02, 2021",485.44,485.27,487.81,480.71,209K,3.15%
"Dec 03, 2021",485.27,484.33,486.28,481.5,338K,-0.04%
"Dec 06, 2021",492.41,492.57,495.17,489.52,160K,1.46%
"Dec 07, 2021",488.66,488.18,490.68,486.54,99K,-0.76%
"Dec 08, 2021",488.84,488.75,490.98,486.41,407K,0.04%
"Dec 09, 2021",499.74,500.66,503.04,498.09,94K,2.2%
"Dec 10, 2021",496.39,496.19,500.1,492.68,172K,-0.67%
"Dec 13, 2021",507.71,508.4,508.73,505.22,434K,2.25%
"Dec 14, 2021",512.45,511.82,513.13,507.74,205K,0.93%
"Dec 15, 2021",509.41,509.77,514.48,506.22,487K,-0.59%
"Dec 16, 2021",513.71,514.69,515.3,512.04,490K,0.84%
"Dec 17, 2021",520.15,519.32,520.92,518.2,170K,1.25%
"Dec 20, 2021",524.47,523.44,525.89,523.9,68K,0.83%
"Dec 21, 2021",515.09,514.95,515.79,511.23,367K,-1.8%
"Dec 22, 2021",511.02,510.19,513.34,508.2,252K,-0.79%
"Dec 23, 2021",509.92,510.42,514.11,506.33,95K,-0.22%
"Dec 24, 2021",509.87,510.71,511.94,506.79,368K,-0.01%
"Dec 27, 2021",514.09,513.96,516.66,512.91,64K,0.82%
"Dec 28, 2021",515.6,515.1,519.25,513.62,441K,0.29%
"Dec 29, 2021",507.81,507.68,510.64,506.77,112K,-1.52%
"Dec 30, 2021",510.54,511.0,515.01,506.37,107K,0.54%
"Dec 31, 2021",514.71,513.7,519.23,513.61,129K,0.81%
"Jan 03, 2022",517.38,517.56,517.94,512.48,482K,0.52%
"Jan 04, 2022",523.3,523.54,527.49,522.26,361K,1.14%
"Jan 05, 2022",527.09,527.38,529.81,523.38,410K,0.72%
"Jan 06, 2022",529.03,528.48,534.27,525.24,228K,0.37%
"Jan 07, 2022",527.88,528.33,530.7,525.03,201K,-0.22%
"Jan 10, 2022",515.84,515.0,520.94,515.05,155K,-2.31%
